text,labels
يلا يا موكوسين يا بتوع عبد الصمد 😂,1
انت عار على الجزائر يا ابن الزنا يا كلب العسكر مادنبنا نحن ان كنت ابن زنا لمادا تنتقم من الشعب?,1
اقرفونا 🤮,1
طريقة رائعه وذكية لضرب الارقام الكبيرة والصغيرة 👎 👎 👋 👋,0
باقي بس حسابات الاخبار والطقس ما بلكتك 😬 💔 😂 👊,0
البنات لازم ترفعون من مستواكم صرتوا تفشلون 👎,1
هوه انا ليه محدش بيبعت صورتي في اللعب دي هوه انا مضحكتش حد قبل كدة يا ناكرين الجميل يا كلاب 😂 😂,1
انت ايش رايك تبي الاجانب تجلس على قلبك والشباب السعودي عاطل يا الشايب من جد انك ذكي 🐴,1
خلاص واضحة 😷 WWEChamber EliminationChamber,0
يا بدح يا ناقص يا ذنب فارسي ابو نص لسان وايران السفيه تعيتك شو عم تعمل بالعراق وليبيا ولبنان. يا ريت السعودي...,1
"مستقبلي العزيز, انا فكرت فيك بما فيه الكفاية.,, خلاص عاد اعتمد على نفسك 🙂 🏃 ♀ ️ 💩",0
انا ابيع بط ولا احد داري عني 👊 💔 😹 بايع الكليجا,0
صاحب الحساب ذا قطري اخونجي عفن يبي يسوي تتش بيننا وبين حبابينا الامارات. اقول بعيده على شواربك يا قطري يا اخونجي يا عفن,1
"لا حول ولا قوة الا بالله, طيب خلاص سكر على الموضوع 😡",0
مساكي سعاده قلبي شفتي الخيانه والقذاره .المهم ان الممثل الفاشل ده كان عامل برنامج اسمه المخبر علي قناه اون وعامل فيها مع البلد. وللعلم هو ينارجي برضو بلاعه الخيانه اللي طفحت بمصر 😡,1
تهبين تضبطينه حتى لو تطلقنا عيب تحبينه من وراي 😤 💔 ☹ ️,0
بايع الكليجااشوف الغيره ولعت باالرجال شكلكم نسيتو بنت ترامب يوم تنابحون بكل مواقع التواصل عشانها ي 🐕 ☺,1
اما نامق 😂 صبح صبح يااهلاوي 👈 💚 👎,0
"وصلنا 2018 ومافيه تسجيل حفله كويس لذي الاغنية 👎, او بمعنى اصح مافيه فرقة عرفت تعزف اللحن بالشكل المطلوب",0
رسالة السيسي بالزي العسكري نجمنا الغالي ابو زي قتالي وفى وقت الحرب 👊 ماحدش اغلى من بلادي 🇪 🇬,0
خايسه 😷,0
تفشلت وانا مالي دخل بالموضوع 🤮 🤮,0
ما عندك جمهور اصلن نصهم يشجعون الوحدة 😂 🐸 يا طحلب,1
لا الله ياخذك لا تستعجل عليه الله يحرقك لا نبيه للتعاون يا سقيطة يا سفلة الرجال يالله يلعب نص ساعه.,1
بنت كاتبهكيف انساك.?? وهم حاطين ف كل مكان زباله 😷 ي الله كم هي حاقده عليه 😷 😂 😂,1
متزعلش 😢 علي حد اختار انه يخسرك. 💔 💔 My 💪 💪 👊,0
غازي والله اننا ملينا من المرادد على بروفايلك 😡 اتمنى انت تهتم بالحلقه والتقديم مثل ماتهتم بالرد عليهم وياليت تعطي جمهورك شوي اهتمام وربي اننا مليناالسناب فقط اذكان عندك احد نزلت?? طيب ليش ماتنزل لجمهورك سالفة او حكمه اوتنزل هشتاق وتتجاوب معنا سوالف وكذا اومسابقه لجمهورك او او.,0
شلون كارثة ياخي حق من حقوقه ليش ماهو نادي سعودي زيه زي الهلال والنصر والاتحاد والاهلي والشباب! اعوذ بالله وش ذا الحقد والحسد 😡 انت اللي ظهورك والاعلاميين اللي على شاكلتك هو الكارثة والمطمة,1
الجيش خيره علينا 😷,0
عاد حشرتي 😂 👊,0
لقيتها خلاص 😂 👊,0
لا تحاول ترويض العاصفه 🙅 👊,0
مشافيح 🤢 بايع الكليجا,1
انا اللي بعت 👊 😂,0
انا بحب الباند ده فشخ و الليركس بتاعتهم ديما ليها معنى و حلوة و ريست ان بيس يا توم يا صاحبي,1
صباح النوم 🙎 ♂ ️ تبا للسهر 👊,0
احنا هنخلص حوسة التذاكر وهنفضالكو ي كراسي 🖕 WeWantSeating,1
الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري,1
ياريت 😂 😂 🐸 🙈 ❤,0
توتو اوميقا 🤢,0
وع وش ذا الصدر 🤢,0
اقسم بالله اني اشوف انك تاكل تبن احسن لك ياطبل ياطار للبنات والفساد انطم ياذكر بعيد كل البعد عن الرجوله ياحيف بس اذا عاجبك اللي صار ليه ماوديت اهلك وخليتهم يعطون رايهم ويصورون ولد الناس اللي ابتلش من اللي تصفق لهم الخلا مير الخلا ياتسلب 👎,1
استغرب من الي يقول سامحيها ليه اسامحها وهيا ظلمتني احسن لي صار فيها تستقوي عليها وهيا مالها ذنب وكمان تتهم ويارتها تتوب تلاقيها مستمره في البنات اتهام ومشاكل استغفرلله 😣 💔,0
حسبي الله ونعم الوكيل فيكوا يا ولاد الزانية يا اللي بتبيعوا ضمايركوا كدا وبتضيعونا معاكوا اكتر ما ضيعتونا طول السنين اللي فا.,1
فضييححه 🤮,0
كسمك يا كوز يا اسلامي يا قذر,1
مانراه الان ماهو الا تكملهلقصة النسوة اللاتي قطعن ايديهنعندما ادهشهن جمال يوسف عليه السلام! وهذا التصرف يدل على فراغ العقل والوقتونقص بالحياء .كما اتى في تفسير الايه ☺ الحمدلله على نعمة العقل والثقلوالاكتفاء. 🤢 بايع الكليجا,0
امه في البيت كانت تناديه سلوميعصب 😤 😤 يقول لا تقولين سلوم اسمي سليمان 🕵 ♂ والحين خطيبته تناديه لومي يرد عليها اعصريني ل...,0
ترى ماهو بشطارتك فزت يا فار يا مرتشي يا حرامي البطولات,1
احتاج موتفيشن 😤!,0
"مهما بلغت درجة حبك لي, اياك ثم اياك ان تناديني يا عسل او يا بطة 🤦 ♀ ️ 🤦 ♀ ️ 🔪 🔫",0
عجب بي شوريه 😡 😡,0
والله يا خنزيرة يا بنت الخنزير اقل شئ مافعلوا بها لان الوطن اغلا من تفاهتكم,1
يا قلبك الكذاب يا عذرك التافه.,1
عسى تفكرين مره ثانيه بهالشي يويلك 😠,0
تنظيف البيت ومشت اموره ياويلي من غرفتي بالدوام 😭 😣,0
بايع الكليجاويعع ذي رخاصهه الرجال استحى وهنن م استحن ❌ 👎.,1
لان المسجد باسم لي خلفك ياتيس 😡 خطيب جمعه يطرد اليمنين والمصلين غير السعوديين من المسجد ويقول ان المسجد مخصص لابناء القبائل من السعوديين رفيعي النسب فهل يوجد رجل بينهم رشيد,1
🖕 باسمي اتبرئ من جميع الاناث ماعدا النسويات,1
لازم البوسه في زواجات الاجانب كتوثيق زي المهر يااغبياء ماتشوفون افلام اجنبيه انتو 😁 😤 داليا مبارك,1
انت يا مسيحى يا زفر يالى عضمك زفر بتحفل على الاهلى وانت ازى بتشجع كوره ومفيش مسيحى بيلعب كوره مبدئيا مش هارد ع الشتيمة ث.,1
خبرتك بطلع قلتي لا طلعي 😣,0
لازم اجمع شتات نفسي اليوم و اكلم الاستاذه اللي استحي منها 😡 ماني حابه اني تايهه في التكاليف,0
ماتذكرينه 😷?,0
احا القهاوي كلها مشغلة ليفربول يا عبيد صلاح يا ولاد المتناكة,1
كلهم يجيبون المرض 😷,1
سعودي كوميك كون باقيله اقل من شهر وانا باقي ما خلصت شي 🌚 🔪,0
اختي هي الي تحرش عند عند ابوي وامي 😷,0
والله معليش يفشلون البنات اللي طايحين عنده والله عيب 😷 😷 الثقل زين بايع الكليجا,0
"اوعى تبطل اكل يا متاني يا كرباج يا مقلوظ انت ياجيلى بالمهلبيه. """,1
بعض البنات ودك تهجرها لين تعفن دافع فيها دم قلبي عشان تجي تستهبل عليه 😤 مهجوره اربع سنه اريد فك قيودي,1
"ياربي شلون تاكلونها من المطعم,, الكبده اذا مااسويها انا بالبيت ولادايم اتخيل انها كبده حمير 😷",0
من يكذب ويدلس ويتسمى باسماء الاخرين لا يحق له الاستشهاد بالقران الكريم مش كذا يا مفضوح يا تركي ياشلهوب يا مزور يا نصاب 🤣,1
تعليق تكفوون غبار لا 🙄 😭 🤕 ☠ 😷,0
القم يا خدمي يا وضيع يا هابط يا ابن الكلب الاتحاد النصر,1
يهيب ياقلبج الخلا 👊,0
كلام كبار. 😂 😂 👊,0
ارحمى نفسك بقى 👊,0
الله يعينك ه 😂 😂 خلاص عرفنا من يتعكر المزاج ما نقبل صووبك ما فينا على 👊 ✋ 😂,0
انا ما اسافر بعيد التحرير 😣,0
بنام 😡,0
بايع الكليجاخلاص راح الحيا الله يعافينا بس 😷,0
رسالة السيسي بالزي العسكريالكبير كبير عاش الزعيم ✌ ❤ وعاشت مصر تحت قيادته ✌ وعاش حكم العسكر 🙌 ✌ موتو بغيظكم يااهل الشر 👊 ht...,0
